wavelength_nm,n,k,T,R,d_nm
416.25,2.9594236699818888,0.4473656497555339,3.4208194057118748e-06,0.25442003189196377,900
420.0,2.9403585884654313,0.4145934853708896,9.264283746149674e-06,0.2507864498230445,900
423.75,2.920966981970971,0.3839388496849388,2.33002211928446e-05,0.24724842024773414,900
427.5,2.901371455895241,0.3552826932921842,5.4699724034372055e-05,0.2437868005470685,900
431.25,2.8816763201034243,0.32850883729015284,0.00012044572678930048,0.24038813849803578,900
435.0,2.861969863842583,0.30350508720999625,0.0002498786034422595,0.237110124095628,900
438.75,2.8423264277904114,0.2801639889823053,0.000490438380129836,0.23406450212066415,900
442.5,2.822808267944554,0.25838330387543146,0.0009143302935604278,0.23118691127092664,900
446.25,2.8034672157700626,0.23806626627399752,0.0016260221394304294,0.22806004287470555,900
450.0,2.7843461451943043,0.21912167649224176,0.0027695087731486306,0.22433965150229176,900
453.75,2.765480260627188,0.20146387070164748,0.0045297938990085775,0.22062381944118972,900
457.5,2.7468982219414784,0.1850126014846139,0.007121835742337841,0.21845324356901505,900
461.25,2.728623122847294,0.1696928553980432,0.010779519661840311,0.21852564098878208,900
465.0,2.7106733387632906,0.15543462808703948,0.015782605962344567,0.2187475446614396,900
468.75,2.693063259434532,0.1421726727577947,0.022519695235707324,0.21516473406228226,900
472.5,2.675803920392452,0.12984623403144296,0.031474743247059095,0.20596646187707934,900
476.25,2.6589035460452184,0.11839877620269852,0.042993050094635034,0.19507222187623155,900
480.0,2.6423680158229184,0.10777771258391303,0.05690469354307927,0.1910490166221721,900
483.75,2.6262012634369434,0.0979341408156292,0.07253559387033501,0.19965977731040188,900
487.5,2.6104056179665998,0.08882258768425785,0.08954972896436637,0.21632367777760098,900
491.25,2.594982094146847,0.0804007660540067,0.10888360909060041,0.22829383929513664,900
495.0,2.5799306378466627,0.07262934598746376,0.1326464874443468,0.22399584925267788,900
498.75,2.565250331187203,0.06547174206911065,0.16294371898538418,0.2001123293601231,900
502.5,2.550939559838742,0.058893919586064956,0.19987731032631992,0.16504740433755052,900
506.25,2.5369961423438876,0.05286422413899852,0.23929443127844635,0.1388616587161568,900
