wavelength_nm,n,k,T,R,d_nm
1087.5,3.429494642492004,0.010014418687922336,0.7307962794168144,0.2451252769573184,180
1091.25,3.4275626486268145,0.009929658533206525,0.7395665626707771,0.2363811009590431,180
1095.0,3.425658742148921,0.009846986654424033,0.7482176608306487,0.22776103723661945,180
1098.75,3.423782298328219,0.009766307235230668,0.7567364192163947,0.21927855696988,180
1102.5,3.421932712245968,0.009687530632745318,0.765109799674984,0.21094699007281628,180
1106.25,3.4201093979762063,0.0096105728995239,0.7733249360041227,0.20277946921083476,180
1110.0,3.418311787806472,0.009535355346853475,0.7813691898949462,0.19478887332685862,180
1113.75,3.4165393314960197,0.009461804145519162,0.7892302069064642,0.18698777118123683,180
1117.5,3.4147914955696153,0.009389849960575425,0.7968959719689532,0.17938836542501535,180
1121.25,3.413067762645252,0.009319427616991846,0.8043548639045485,0.172002437733689,180
1125.0,3.411367630794013,0.009250475793349129,0.8115957084522756,0.16484129552817037,180
1128.75,3.409690612930463,0.00918293674103442,0.8186078292911797,0.1579157208015744,180
