wavelength_nm,n,k,T,R,d_nm
926.25,2.727855541429,0.006304360009252159,0.6303208903902825,0.3525665177580314,120
930.0,2.7261642746857264,0.00625436850540098,0.6278930518141527,0.3552683619946653,120
933.75,2.7244996270597985,0.0062053473297615305,0.6255336595989766,0.35789487308960666,120
937.5,2.722860991150618,0.006157263306531456,0.6232411991782438,0.3604477994479377,120
941.25,2.7212477785096363,0.0061100849811196725,0.6210141736948358,0.3629288615734898,120
945.0,2.7196594188652874,0.0060637824999301105,0.6188511059924229,0.3653397506277726,120
948.75,2.7180953593877173,0.006018327500393128,0.616750540294175,0.3676821272657512,120
952.5,2.716555063990986,0.005973693010246632,0.6147110436034072,0.36995762071661514,120
956.25,2.7150380126702864,0.005929853355176286,0.6127312068572398,0.3721678280809712,120
960.0,2.713543700872243,0.005886784074017708,0.6108096458611827,0.37431431381885705,120
963.75,2.7120716388961372,0.00584446184080806,0.608945002029672,0.3763986094056372,120
967.5,2.7106213513243245,0.0058028643930479705,0.607135942955001,0.3784222131352426,120
971.25,2.7091923764800883,0.005761970465600998,0.6053811628247722,0.380386590052384,120
975.0,2.7077842659113367,0.005721759729716232,0.6036793827059003,0.3822931719973086,120
978.75,2.706396583898634,0.005682212736711911,0.6020293507113157,0.3841433577484199,120
982.5,2.705028906986251,0.0056433108659039504,0.6004298420638081,0.38593851324966133,120
986.25,2.7036808235348073,0.005605036276405276,0.59887965906997,0.38767997191096315,120
990.0,2.7023519332944312,0.005567371862458029,0.5973776310157674,0.3893690349713399,120
993.75,2.701041846997189,0.005530301211994345,0.5959226139941072,0.39100697191534917,120
997.5,2.6997501859678037,0.0054938085681502345,0.5945134906735994,0.3925950209346603,120
1001.25,2.698476581751639,0.005457878793483997,0.5931491700167624,0.394134389427393,120
1005.0,2.697220675759024,0.00542249733667392,0.5918285869550157,0.39562625452871386,120
1008.75,2.6959821189250235,0.005387650201491136,0.5905507020269861,0.3970717636669155,120
1012.5,2.6947605713838967,0.005353323917862794,0.5893145009859646,0.3984720351398684,120
1016.25,2.6935557021574343,0.005319505514857252,0.5881189943816738,0.3998281587073326,120
1020.0,2.6923671888564376,0.0052861824954390495,0.586963217120955,0.40114119619513644,120
1023.75,2.6911947173947546,0.005253342812854339,0.5858462280114334,0.4024121821077301,120
1027.5,2.6900379817151046,0.005220974848520733,0.5847671092917852,0.4036421242460135,120
1031.25,2.6888966835262313,0.005189067391306074,0.5837249661517854,0.4048320043277603,120
1035.0,2.687770532050726,0.005157609618091083,0.5827189262449513,0.4059827786082619,120
1038.75,2.686659243783038,0.005126591075519886,0.5817481391962734,0.4070953784991518,120
1042.5,2.6855625422571645,0.0050960016628506435,0.5808117761071863,0.4081707111836205,120
1046.25,2.684480157823565,0.005065831615825916,0.5799090290597113,0.40920966022649424,120
1050.0,2.683411827434801,0.005036071491489415,0.5790391106214282,0.41021308617783253,120
1053.75,2.682357294439623,0.005006712153881415,0.578201253352719,0.4111818271689591,120
1057.5,2.681316308384876,0.004977744760551425,0.5773947093175584,0.41211669949991,120
1061.25,2.680288624825134,0.004949160749830716,0.5766187495989253,0.4130184982175577,120
1065.0,2.6792740051394737,0.0049209518288131065,0.5758726638197674,0.41388799768369194,120
1068.75,2.6782722163552046,0.0048931099619954855,0.5751557596703242,0.41472595213254265,120
1072.5,2.6772830309781637,0.004865627360534039,0.5744673624424705,0.4155330962172839,120
1076.25,2.6763062268293187,0.004838496472075384,0.5738068145716492,0.41631014554518186,120
1080.0,2.6753415868873685,0.0048117099711248975,0.5731734751868685,0.4170577972011181,120
1083.75,2.674388899137089,0.004785260749917598,0.572566719669132,0.41777673025929496,120
1087.5,2.6734479564231974,0.004759141909759306,0.571985939218615,0.4184676062830079,120
1091.25,2.67251855630945,0.00473334675280854,0.5714305404308294,0.4191310698124011,120
1095.0,2.67160050094274,0.004707868774271621,0.5708999448819544,0.4197677488401894,120
1098.75,2.6706935969220686,0.004682701654985328,0.5703935887234454,0.4203782552753791,120
1102.5,2.669797655172053,0.004657839254363735,0.5699109222860318,0.42096318539503097,120
1106.25,2.6689124908208983,0.004633275603687028,0.5694514096931083,0.4215231202841734,120
1110.0,2.6680379230825593,0.004609004899712193,0.5690145284835529,0.42205862626397395,120
